campaign_start_date,description,employer_logo,required_work_experience_months,salary_max_currency,salary_min_currency,title,orig_idx,campaign_start_date_year,campaign_start_date_month,campaign_start_date_day,campaign_duration,desc_length,country_code_FI,country_code_GH,country_code_KE,country_code_NG,country_code_UG,country_code_nan,job_level_Entry-Level,job_level_Mid-Level,job_level_Senior,job_level_nan,listing_type_external,listing_type_internal,listing_type_nan,contract_type_Fixed term,contract_type_Permanent,contract_type_Temporary,contract_type_nan,job_type_Full Time,job_type_Part Time,job_type_nan,location_Nairobi,location_Uganda,location_Kampala,location_Trans Nzoia,location_Entebbe,location_Kisumu,location_Kenya,location_Kakuma,location_Nakuru,location_Kakamega,location_Mombasa,location_Machakos,location_Kisii,location_Nigeria,location_Eldoret,location_other,employer_County Government of Trans Nzoia,employer_Insurance Regulatory Authority of Uganda (IRA) ,employer_Petroleum Authority of Uganda,employer_Summit Recruitment & Search,employer_Ministry of Local Government (Uganda),employer_Lake Victoria Fisheries Organization,employer_Mogo Finance Kenya Limited ,employer_Jumia Uganda,employer_National Building Review Board,employer_Sobetra Construction And Engineering Company,employer_Movit Products Limited,employer_VSO Uganda,employer_other,aow_sales,aow_ marketing,aow_ promotion,aow_accounting,aow_ finance,aow_ banking,aow_ insurance,aow_medical
2020-08-16,"(i) Must have served as Counsellor [2] or comparable position in a private sector forat least 3 years;(ii) Bachelor's Degree in Counselling or a Bachelor's Degree in any of the SocialSciences with a Post-Graduate Diploma in Counselling from a recognizedinstitution;(iii) Registration with the Kenya Counselling Association (KCA) and,(iv) Certificate in Computer Application Skills from a recognized institution",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,36,kes,kes,Counsellor (2),203,2020,8,16,12,410,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-16,"For direct appointment to this grade, a candidate must have a Bachelors Degree in any of thefollowing disciplines: Social Work, Sociology, Psychology, Anthropology, Mental Health or itsequivalent qualification from a recognized University.Satisfy the requirements of chapter six of the constitution",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,24,kes,kes,Medical Social Worker (2),204,2020,8,16,12,298,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-08-16,"(i) a Bachelors degree in any of the following social sciences: Government, Anthropology,Sociology, Business Administration, Public Administration, Commerce, HealthEconomics or equivalent qualification from a recognized institution.(ii) Certificate in computer application skills from a recognized institution.(iii) Satisfy the requirements of chapter six of the constitution",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,24,kes,kes,Health Administrative Officer (2),205,2020,8,16,12,375,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-15,"HRP Solutions is a private limited company partnering with Microsoft to offer business solutions to organizations within the East and West African Region. We are currently hiring an Air Compressor Technician to perform routine, preventative maintenance and repairs on oil-injected and oil-free air compressors. ",https://s3.amazonaws.com/fuzu.com-carrierwave/employers/30045e33-91ce-492d-9fae-7a0a809884db.jpg,24,kes,kes,Air Compressor Technician,206,2020,8,15,20,311,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-15,"HRP Solutions is a private limited company partnering with Microsoft to offer business solutions to organizations within the East and West African region. We are seeking to hire a Logistics Manager to who will be in charge of creating and implementing best practice logistics principles, policies and processes across the organization to improve operational and financial performance.",https://s3.amazonaws.com/fuzu.com-carrierwave/employers/30045e33-91ce-492d-9fae-7a0a809884db.jpg,36,kes,kes,Logistics Manager,207,2020,8,15,20,384,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-15,"ICT Africa Consulting Services Limited is a consulting company specializing in EnterpriseSoftware (ERP) consultation, Datacenter Solutions, ICT Security, Networking Solutions, Collaboration, VoIP Solutions and Software Automation Solutions. It is also focused on ICT Surveillance and Monitoring solutions, Business Analytics as well as other ICT requirements for mid-to-large sized companies across the region. ICT Africa helps firms evaluate and select the best ICT Solution in relation to industry best practices, manage the implementation, and facilitate related organizational changes to ensure that each of our clients realize the full business benefits of their ICT environment. We also offer IT strategy and expert witness services.Reporting to the Chief Executive Officer, the selected candidate will increase productivity and optimize the company’s market share and will have tremendous opportunities to developinnovative Sales and Marketing policies and campaigns that will shape the future of ICT Africa. A wide network of contacts in the Small and Medium Enterprises and the Corporate spacewill be a must have for the role. The desired Sales and Marketing Executive should have a track record of exceptional, transformative management practices, be creative, charismatic, knowledgeable, and exceptionally well-versed in the latest sales and marketing techniques as well as tried-and-true practices to enhance the demand for ICT Africa products and Services.",https://s3.amazonaws.com/fuzu.com-carrierwave/employers/0eb2a9ad-9149-426e-ab75-a12c0fcce366.png,36,kes,kes,Sales and Marketing Executive,208,2020,8,15,31,1469,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-15,"We are looking for Shift In charge with zero to 5 years experience in Textile operations preferably in Spinning. Can be taken to Vice-Captain level after successful probation.Age-25 to 35 yearsQualifications Degree or Diploma in TextilesExcellent Interpersonal and Communication Skills(Verbal, Written, Electronics)Sound Technical knowledge of Textile process and machinery Self Driven, Ability to handle and motivate the Manpower; result-orientedAbility to plan and prioritize the work in order to meet the Production targets",https://s3.amazonaws.com/fuzu.com-carrierwave/employers/00ea2104-3880-440b-9888-1a00fb217c0f.png,60,kes,kes,Shift In-charge(Vice Captain) - Nakuru,209,2020,8,15,28,526,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-15,To ensure business growth through directing and managing business development activities to ensure these are delivered in accordance with the organisational strategy towards sustained profitability.QualificationsGraduate of Economics/Business Administration/MBA.Proven track record of dealing with BD or related processes.Excellent mathematical skills,https://www.fuzu.com/assets/industries-icons/black-pngs/restaurant_hospitality.svg.png,36,kes,kes,"Business Development Manager, Fintech",210,2020,8,15,4,351,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-15,"The Director of Programs will design and implement MEL efforts across all African Leadership Group organizations and will coordinate technical grant writing. Minimum of 7 years’ nonprofit experience in development and communications, including experience designing M&amp;E frameworks and securing / managing international development grants from private foundationsDemonstrated track-record of fundraising success, including large-dollar grant managementProven ability to manage teams and develop leaders; experience in remote management a plusExperience working in a rapidly changing, multicultural workplace in a developing country, ideally in East Africa, is a plusProficiency in R, Python, or STATA and strong quantitative and qualitative research skills",https://s3.amazonaws.com/fuzu.com-carrierwave/employers/38dce2ba-0304-48d1-ac31-eaf01e0d6b50.png,84,usd,usd,Director of Programs,211,2020,8,15,4,758,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-15,"A UK based charity has built and funds a primary and high school in rural Kenya, which are next door to each other. The primary school has 750 students while the high school has 350 students. The students all come from disadvantaged backgrounds, some with learning difficulties.They are looking to recruit an Executive Headteacher, who will largely report to one of the leading UK school trusts, to provide strategic and visionary leadership, hold overall accountability for the direction of the schools, whilst empowering all children and staff to excel. Their aim is to make our schools ‘beacons of excellence’, by maximizing potential through the skills and resources available.Bachelor’s degree in Education or a post graduate diploma in educationRegistered with the Teachers Service CommissionSuccessful leadership and five years management experience in a Kenyan schoolProven track record of measurable school improvementData analysis skills and the ability to use data to set targets and identify weaknessesEffective communication and inter-personal skillsAbility to build effective working relationshipsUnderstanding of an integrated curriculum with financial management",https://www.fuzu.com/assets/industries-icons/black-pngs/education_academic.svg.png,60,kes,kes,Executive Head Teacher,212,2020,8,15,6,1178,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-15,"A degree in law (LLB) from a recognized universityDiploma from Kenya school of lawAdvocate of the High Court.Diploma in Human Resources Management or equivalentDESIRABLE EXPERIENCE, ATTRIBUTES AND SKILLS5 years’ experience in private corporate environment with a Unionized and Labor intensive layoutVery strong understanding of labor laws, the constitution of Kenya (2010), the ILO conventions and the IDHR and their applicationsProof of successfully handled corporate related and especially labor related matters.Demonstrable critical legal analysisStrong policy development and implementation skillsExcellent communication skillsVery good case management and problem solving skillsAbility to work under pressure delivering desired resultsAbility to work with teams and offer strong focused leadershipAbility to multi task and keep high level confidentialityStrong understanding of the private security sectorBe conversant with various ISO certificationsThe ideal candidate for the above position should also be a team player with drive and initiative and demonstrate ability to achieve results.",https://www.fuzu.com/assets/industries-icons/black-pngs/security.svg.png,60,kes,kes,Legal & Admin Officer,213,2020,8,15,12,1096,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-15,"Duties at this level will include: participating in teaching and evaluating relevant subjects in their discipline areas; assessing students in clinical areas; organizing extra-curricula activities in the college; assisting senior lecturers in research and development of teaching materials; planning, designing and developing relevant teaching materials; identifying health problems prevalent in the country and conducting surveys; and supervising students in clinical areas",https://www.fuzu.com/assets/industries-icons/black-pngs/education_academic.svg.png,36,kes,kes,Lecturer II (Nursing),214,2020,8,15,20,474,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-15,"An  officer  at  this  level  will  be  responsible  for  performing  a  variety  of Finance/Accounting work of limited scope and complexity under the guidance of a senior officer.  Specifically, work will involve verification of payment vouchers in accordance with the laid down rules and regulations; collation of financial estimates, determination of aggregate expenditure; supervision of the revenue collection processes; control of expenditure and below-the-line group of accounts and general accounting work involving book- keeping knowledge and routine accounting entries. The scope and complexity of work will increase with experience and training but the officer will still be under close guidance where new tasks are involved.",https://www.fuzu.com/assets/industries-icons/black-pngs/education_academic.svg.png,24,kes,kes,Accountant,215,2020,8,15,20,736,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
2020-08-15,"This is the entry and training grade or the clerical Carde. Work at this level will be carried out under closer supervision and guidance o a more senior officer and will be subject to regular checks and verification.An officer at this level will be deployed in the HR unit, general registry supplies, account office, or general services.A kenya certificate of secondary Education mean grade C-or its approved equivalent Proficiency in computer applications",https://www.fuzu.com/assets/industries-icons/black-pngs/education_academic.svg.png,24,kes,kes,Clerical Officer,216,2020,8,15,20,456,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-14,"Reference No:  DSC/BUS/02/2020Job application procedureApplications are invited from suitably qualified persons to fill the under listed Posts that exists in the service of Busia District Local Government. Applications should be submitted in triplicate on PSC Form 3 (Revised 2008) to the SECRETARY DISTRICT SERVICE COMMISSION, P.O. BOX 124, BUSIA not later than 16th September, 2020 by 5:00PM.Application forms are obtainable from the offices of Secretaries District Service Commission nationwide or Public Service Commission, Farmers House, Parliament Avenue - Kampala. Applicants should attach three (3) application forms, three sets of certified photocopies of their academic certificates, testimonials, transcripts and other relevant documents, plus three recent passport size photographs. Applications should bear the title of the post as well as the reference number. Serving officers should route their applications through their Heads of Departments who should be informed of the closing date to avoid delays.For detailed information, please refer to the Job descriptions and specifications for Local Government, 2011 on the Public Service website www.publicservice.go.ug, Busia District notice boards and all District service Commission offices country wide.Applicants subsequently shortlisted for oral interviews shall be required to present originals of their academic transcripts and certificates at the time of sitting the oral interviews in addition to proof of registration and licensure for the post of District Health Officer. Applicants who shall not hear from the District Service Commission on completion of the selection exercise should consider themselves unsuccessful.Job purpose:To support the District Education Officer in the implementation of education policies, plans, programs, and strategies",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,24,kes,kes,Principal Education Officer-Busia District Local Government.,217,2020,8,14,33,1822,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
